continent,country_clean,ISO_A,year,sector,education_level,indicator,avg_m,avg_f,gap_pct,gap_abs
Africa,"South Africa",ZAF_A,2017,Other,Intermediate,"Labour Force",1941.1118958333336,1600.5596166666664,20.48041153123081,340.55227916666695
Africa,"South Africa",ZAF_A,2017,Other,Advanced,"Labour Force",324.702674117647,339.23272249999997,2.442742789917962,-14.530048382352959
Africa,"South Africa",ZAF_A,2017,Other,"Not stated","Labour Force",82.0534625,43.4432625,44.4375340362184,38.6102
Africa,"South Africa",ZAF_A,2016,Other,"Less than basic","Labour Force",363.0703833333333,243.2390833333333,31.281631659059734,119.83130000000006
Africa,"South Africa",ZAF_A,2016,Other,Basic,"Labour Force",1439.2988500000001,1064.8011875,24.824936047782977,374.49766249999993
Africa,"South Africa",ZAF_A,2016,Other,Intermediate,"Labour Force",1885.3947791666665,1570.6967916666667,19.532849698455905,314.69798750000007
Africa,"South Africa",ZAF_A,2016,Other,Advanced,"Labour Force",280.2114775,300.31952027777777,-7.01775524622242,-20.108042777777754
Africa,"South Africa",ZAF_A,2016,Other,"Not stated","Labour Force",73.1211875,35.164425,52.36645860623112,37.95676249999999
Africa,"South Africa",ZAF_A,2015,Other,"Less than basic","Labour Force",375.821375,262.38250833333336,26.734411844889596,113.43886666666666
Africa,"South Africa",ZAF_A,2015,Other,Basic,"Labour Force",1397.00378125,1059.3359062499999,23.13203154456137,337.6678749999999
Africa,"South Africa",ZAF_A,2015,Other,Intermediate,"Labour Force",1793.9072083333333,1473.6864333333333,19.37110363048066,320.220775
Africa,"South Africa",ZAF_A,2015,Other,Advanced,"Labour Force",295.50455999999997,323.2616782352941,-5.769794137674032,-27.757118235294115
Africa,"South Africa",ZAF_A,2015,Other,"Not stated","Labour Force",65.2416,37.84831249999999,41.640149646708785,27.393287500000007
Africa,"South Africa",ZAF_A,2014,Other,"Less than basic","Labour Force",342.4382958333333,249.96462083333333,22.06318549528381,92.473675
Africa,"South Africa",ZAF_A,2014,Other,Basic,"Labour Force",1329.6096500000003,1004.9409187499999,24.228216446030196,324.6687312500003
Africa,"South Africa",ZAF_A,2014,Other,Intermediate,"Labour Force",1727.1520374999998,1425.1865791666667,20.443904324758353,301.96545833333306
Africa,"South Africa",ZAF_A,2014,Other,Advanced,"Labour Force",297.86407750000006,295.2400325,6.4674603742551415,2.6240450000000584
Africa,"South Africa",ZAF_A,2014,Other,"Not stated","Labour Force",55.5531625,39.090512499999996,32.39675289851235,16.462650000000007
Africa,"South Africa",ZAF_A,2013,Other,"Less than basic","Labour Force",349.52438333333333,255.733825,24.71941889326516,93.79055833333335
Africa,"South Africa",ZAF_A,2013,Other,Basic,"Labour Force",1315.8975562500002,1003.172975,23.43497804510271,312.7245812500002
Africa,"South Africa",ZAF_A,2013,Other,Intermediate,"Labour Force",1658.2052458333335,1372.2453458333332,20.907546127404554,285.9599000000002
Africa,"South Africa",ZAF_A,2013,Other,Advanced,"Labour Force",292.79501,296.8575373856209,-0.27935714595455874,-4.06252738562087
Africa,"South Africa",ZAF_A,2013,Other,"Not stated","Labour Force",49.4115125,33.777075,35.88892486234134,15.634437499999995
Africa,"South Africa",ZAF_A,2023,Other,"Not stated","Labour Participation Rate",51.52365779220779,41.6641974025974,20.380025530225396,9.859460389610394
Africa,"South Africa",ZAF_A,2022,Other,"Not stated","Labour Participation Rate",50.61714415584416,39.66255909090909,23.66882593399037,10.954585064935063
Africa,"South Africa",ZAF_A,2021,Other,"Not stated","Labour Participation Rate",49.642187012987016,38.32675324675324,24.096455712108835,11.315433766233774
Africa,"South Africa",ZAF_A,2020,Other,"Not stated","Labour Participation Rate",48.696950649350654,37.429541558441564,24.514250474289398,11.267409090909087
Africa,"South Africa",ZAF_A,2019,Other,"Not stated","Labour Participation Rate",53.13735259740259,41.19182272727272,24.10172051069301,11.945529870129869
Africa,"South Africa",ZAF_A,2018,Other,"Not stated","Labour Participation Rate",53.101861688311686,41.244285714285716,23.87998017375071,11.85757597402597
Africa,"South Africa",ZAF_A,2017,Other,"Not stated","Labour Participation Rate",53.58473571428571,41.281956493506485,24.56200711701635,12.302779220779225
Africa,"South Africa",ZAF_A,2016,Other,"Not stated","Labour Participation Rate",53.138483116883116,40.419805844155846,25.717618796824674,12.718677272727273
Africa,"South Africa",ZAF_A,2015,Other,"Not stated","Labour Participation Rate",53.047733766233776,40.51054155844155,25.221882411183717,12.53719220779221
Africa,"South Africa",ZAF_A,2014,Other,"Not stated","Labour Participation Rate",52.10536753246754,39.497494805194805,25.65104292016344,12.607872727272728
Africa,"South Africa",ZAF_A,2013,Other,"Not stated","Labour Participation Rate",51.89229220779222,39.17140194805195,25.99893772024426,12.720890259740262
Africa,"South Africa",ZAF_A,2023,Other,"Not stated",Employment,3704.1065305194807,2944.941696753247,17.976175209735462,759.1648337662336
Africa,"South Africa",ZAF_A,2022,Other,"Not stated",Employment,3503.637953246753,2743.6997519480524,20.958874485761786,759.938201298701
Africa,"South Africa",ZAF_A,2021,Other,"Not stated",Employment,3343.6843025974026,2562.871942857143,21.54593687918579,780.8123597402596
Africa,"South Africa",ZAF_A,2020,Other,"Not stated",Employment,3400.9805798701295,2654.348800649351,20.293683011280617,746.6317792207791
Africa,"South Africa",ZAF_A,2019,Other,"Not stated",Employment,3688.7337519480525,2895.1973870129873,20.128798939140125,793.5363649350651
Africa,"South Africa",ZAF_A,2018,Other,"Not stated",Employment,3698.8470168831172,2902.651457142857,19.989530502092656,796.1955597402601
Africa,"South Africa",ZAF_A,2017,Other,"Not stated",Employment,3652.5753610389615,2854.119988961039,21.316923414547716,798.4553720779221
Africa,"South Africa",ZAF_A,2016,Other,"Not stated",Employment,3586.987146103896,2759.4600181818187,22.076877610821487,827.5271279220777
Africa,"South Africa",ZAF_A,2015,Other,"Not stated",Employment,3566.342473376623,2767.5941084415585,21.394020033322583,798.7483649350645
Africa,"South Africa",ZAF_A,2014,Other,"Not stated",Employment,3422.9178831168833,2666.243722077922,21.814433079844306,756.6741610389611
Africa,"South Africa",ZAF_A,2013,Other,"Not stated",Employment,3348.8071987012986,2623.8012422077923,21.799037329625385,725.0059564935066
Africa,"South Africa",ZAF_A,2023,Other,"Not stated",Unemployment,1598.541827922078,1566.2591324675325,7.035051561282018,32.28269545454553
Africa,"South Africa",ZAF_A,2022,Other,"Not stated",Unemployment,1623.1692896103896,1514.5819311688313,12.468193662676281,108.58735844155841
Africa,"South Africa",ZAF_A,2021,Other,"Not stated",Unemployment,1590.5306402597403,1470.1330675324675,14.08226148285117,120.39757272727273
Africa,"South Africa",ZAF_A,2020,Other,"Not stated",Unemployment,1315.4701733766235,1201.0012642857141,16.806196829080662,114.4689090909092
Africa,"South Africa",ZAF_A,2019,Other,"Not stated",Unemployment,1361.4798863636363,1280.331875974026,15.109679887476553,81.14801038961033
Africa,"South Africa",ZAF_A,2018,Other,"Not stated",Unemployment,1252.5833175324674,1197.7906454545455,11.609193028912516,54.7926720779219
Africa,"South Africa",ZAF_A,2017,Other,"Not stated",Unemployment,1241.228657142857,1191.1153662337663,10.902154486023543,50.113290909090786
Africa,"South Africa",ZAF_A,2016,Other,"Not stated",Unemployment,1179.3529071428572,1137.6073577922077,15.864447099265444,41.74554935064954
Africa,"South Africa",ZAF_A,2015,Other,"Not stated",Unemployment,1089.448896103896,1061.5086545454546,11.994004589745428,27.9402415584416
Africa,"South Africa",ZAF_A,2014,Other,"Not stated",Unemployment,1042.5841298701298,997.1370896103897,11.227641204896798,45.44704025974023
Africa,"South Africa",ZAF_A,2013,Other,"Not stated",Unemployment,1009.9915266233767,958.9989876623376,15.75741094107686,50.99253896103889
Asia,"United Arab Emirates",ARE_A,2023,Other,"Less than basic","Labour Force",224.44786666666664,59.256145833333335,76.5317201851464,165.1917208333333
Asia,"United Arab Emirates",ARE_A,2023,Other,Basic,"Labour Force",489.40716875000004,107.05874375,80.65351264178952,382.348425
Asia,"United Arab Emirates",ARE_A,2023,Other,Intermediate,"Labour Force",838.3732416666667,146.41250416666668,83.28475516902212,691.9607374999999
Asia,"United Arab Emirates",ARE_A,2023,Other,Advanced,"Labour Force",351.02642976190475,186.0147845238095,51.97264994431539,165.01164523809524
Asia,"United Arab Emirates",ARE_A,2023,Other,"Not stated","Labour Force",1.2525,0,100,1.2525
Asia,"United Arab Emirates",ARE_A,2022,Other,"Less than basic","Labour Force",22.33179375,17.967575000000004,17.183266983965613,4.36421875
Asia,"United Arab Emirates",ARE_A,2022,Other,Basic,"Labour Force",281.72240625,104.26624375,65.66534612639406,177.4561625
Asia,"United Arab Emirates",ARE_A,2022,Other,Intermediate,"Labour Force",444.31395833333335,101.50135,75.96855290437469,342.8126083333333
Asia,"United Arab Emirates",ARE_A,2022,Other,Advanced,"Labour Force",543.0046263257576,203.9753958333333,62.286155377428045,339.0292304924243
Asia,"United Arab Emirates",ARE_A,2022,Other,"Not stated","Labour Force",25.8617,9.0487,68.3922232313628,16.813
Asia,"United Arab Emirates",ARE_A,2021,Other,"Less than basic","Labour Force",165.51492916666666,66.05283333333334,59.45783750212183,99.46209583333335
Asia,"United Arab Emirates",ARE_A,2021,Other,Basic,"Labour Force",495.53918749999997,120.14060000000002,77.38347618627411,375.3985875
Asia,"United Arab Emirates",ARE_A,2021,Other,Intermediate,"Labour Force",575.9673375,121.31712083333333,79.89080910424622,454.6502166666666
Asia,"United Arab Emirates",ARE_A,2021,Other,Advanced,"Labour Force",338.51085297619045,150.97992658730158,59.31144526484674,187.53092638888887
Asia,"United Arab Emirates",ARE_A,2018,Other,"Less than basic","Labour Force",234.51515416666663,71.90329166666666,71.20891299069046,162.61186249999997
Asia,"United Arab Emirates",ARE_A,2018,Other,Basic,"Labour Force",696.26400625,130.98191875,81.92050152920686,565.2820875
Asia,"United Arab Emirates",ARE_A,2018,Other,Intermediate,"Labour Force",514.6153125,85.75237916666666,84.18055731672843,428.86293333333333
Asia,"United Arab Emirates",ARE_A,2018,Other,Advanced,"Labour Force",395.21573982843137,127.37802659313728,70.08266599591826,267.83771323529413
Asia,"United Arab Emirates",ARE_A,2017,Other,"Less than basic","Labour Force",246.72701666666663,80.30186666666668,68.75775164500246,166.42514999999997
Asia,"United Arab Emirates",ARE_A,2017,Other,Basic,"Labour Force",685.19978125,110.73501875,84.35491351289153,574.4647625
Asia,"United Arab Emirates",ARE_A,2017,Other,Intermediate,"Labour Force",539.7382083333333,84.56557916666665,85.33881916326453,455.17262916666664
Asia,"United Arab Emirates",ARE_A,2017,Other,Advanced,"Labour Force",374.0155911764706,131.69242529411767,66.9189409020514,242.32316588235292
Asia,"United Arab Emirates",ARE_A,2017,Other,"Not stated","Labour Force",10.098733333333334,1.9652500000000002,79.45853684474669,8.133483333333333
Asia,"United Arab Emirates",ARE_A,2023,Other,"Not stated","Labour Participation Rate",79.4696987012987,41.67474090909091,49.24682603484733,37.79495779220779
Asia,"United Arab Emirates",ARE_A,2022,Other,"Not stated","Labour Participation Rate",75.68836038961038,41.456985714285715,46.826379685745295,34.23137467532467
Asia,"United Arab Emirates",ARE_A,2021,Other,"Not stated","Labour Participation Rate",76.87933701298701,39.06503701298702,50.794120392162014,37.814299999999996
Asia,"United Arab Emirates",ARE_A,2020,Other,"Not stated","Labour Participation Rate",76.04236298701298,46.38045324675325,39.9569088675299,29.66190974025974
Asia,"United Arab Emirates",ARE_A,2019,Other,"Not stated","Labour Participation Rate",80.23813311688312,42.78969090909091,48.068513315598054,37.44844220779221
Asia,"United Arab Emirates",ARE_A,2018,Other,"Not stated","Labour Participation Rate",80.36019805194806,40.14881103896103,51.08606556285182,40.21138701298702
Asia,"United Arab Emirates",ARE_A,2017,Other,"Not stated","Labour Participation Rate",79.33288311688311,39.688204545454546,51.44559184191233,39.644678571428564
Asia,"United Arab Emirates",ARE_A,2016,Other,"Not stated","Labour Participation Rate",77.85883333333334,36.21655952380952,54.90215800305943,41.64227380952381
Asia,"United Arab Emirates",ARE_A,2023,Other,"Not stated",Employment,2612.291677272727,780.4238350649351,72.52647846780195,1831.867842207792
Asia,"United Arab Emirates",ARE_A,2022,Other,"Not stated",Employment,2192.1855584415584,697.142762987013,71.15790812542627,1495.0427954545455
Asia,"United Arab Emirates",ARE_A,2021,Other,"Not stated",Employment,2165.535309090909,669.271109090909,72.55474738208173,1496.2641999999998
Asia,"United Arab Emirates",ARE_A,2020,Other,"Not stated",Employment,2072.7085305194805,651.6142506493507,72.63735285407316,1421.09427987013
Asia,"United Arab Emirates",ARE_A,2019,Other,"Not stated",Employment,2224.870323376623,698.3055038961039,72.86998770078776,1526.5648194805194
Asia,"United Arab Emirates",ARE_A,2018,Other,"Not stated",Employment,2324.676242207792,536.8288071428572,79.3022970239652,1787.8474350649349
Asia,"United Arab Emirates",ARE_A,2017,Other,"Not stated",Employment,2333.817315584416,533.3285077922079,79.66498356281306,1800.488807792208
Asia,"United Arab Emirates",ARE_A,2023,Other,"Not stated",Unemployment,40.737861038961036,35.399300000000004,30.36613167608631,5.338561038961039
Asia,"United Arab Emirates",ARE_A,2022,Other,"Not stated",Unemployment,33.139859740259745,53.73658181818182,-32.38795675488045,-20.596722077922077
Asia,"United Arab Emirates",ARE_A,2021,Other,"Not stated",Unemployment,47.77400974025974,44.90342878787878,21.54606373786291,2.87058095238095
Asia,"United Arab Emirates",ARE_A,2020,Other,"Not stated",Unemployment,83.78924025974027,40.153710606060606,59.005306021340004,43.635529653679654
Asia,"United Arab Emirates",ARE_A,2019,Other,"Not stated",Unemployment,31.6519625,53.11762424242425,-32.15989835690766,-12.297424242424242
Asia,"United Arab Emirates",ARE_A,2018,Other,"Not stated",Unemployment,32.74085340909092,45.73944848484848,-8.14639353961311,-3.046727272727267
Asia,"United Arab Emirates",ARE_A,2017,Other,"Not stated",Unemployment,32.68148636363637,41.51980454545454,-4.797805469086271,-8.83831818181818
Asia,"United Arab Emirates",ARE_A,2016,Other,"Not stated",Unemployment,26.974580519480522,23.37975454545455,26.041231040559456,3.5948259740259743
Asia,Thailand,THA_A,2023,Other,"Less than basic","Labour Force",936.4176416666667,931.3906916666667,0.31717122975641704,5.026950000000042
Asia,Thailand,THA_A,2023,Other,Basic,"Labour Force",3352.3477375,2398.5147687500003,27.80427990295982,953.83296875
Asia,Thailand,THA_A,2023,Other,Intermediate,"Labour Force",2315.0930875,1708.4270333333334,29.657496472048717,606.6660541666668
Asia,Thailand,THA_A,2023,Other,Advanced,"Labour Force",899.781938638664,1199.9230332200693,-25.358839310313947,-300.14109458140547
Asia,Thailand,THA_A,2023,Other,"Not stated","Labour Force",114.88856249999999,100.70352500000001,9.810555029893315,14.185037499999995
Asia,Thailand,THA_A,2022,Other,"Less than basic","Labour Force",1024.933175,1016.7934791666667,0.46171031708550503,8.13969583333332
Asia,Thailand,THA_A,2022,Other,Basic,"Labour Force",3226.3336624999997,2266.59451875,29.77432878009688,959.7391437499999
Asia,Thailand,THA_A,2022,Other,Intermediate,"Labour Force",2226.068016666667,1614.55675,31.655664241041386,611.5112666666669
Asia,Thailand,THA_A,2022,Other,Advanced,"Labour Force",897.4943509615384,1186.6303449175823,-25.375246588776864,-289.1359939560438
Asia,Thailand,THA_A,2022,Other,"Not stated","Labour Force",91.5424125,81.251975,15.435372136589242,10.2904375
Asia,Thailand,THA_A,2021,Other,"Less than basic","Labour Force",1151.2493333333332,1080.3437875,5.373650719351483,70.90554583333335
Asia,Thailand,THA_A,2021,Other,Basic,"Labour Force",3199.5770374999997,2242.1756375,31.121480279731053,957.4014
Asia,Thailand,THA_A,2021,Other,Intermediate,"Labour Force",2057.215658333333,1462.4399083333333,33.81853737822326,594.77575
Asia,Thailand,THA_A,2021,Other,Advanced,"Labour Force",830.562266700405,1083.9598722165993,-20.9521392221757,-253.39760551619426
Asia,Thailand,THA_A,2021,Other,"Not stated","Labour Force",85.96625000000002,65.31085,28.999081791562823,20.65540000000001
Asia,Thailand,THA_A,2020,Other,"Less than basic","Labour Force",1220.1140833333332,1133.7318833333334,6.417783291071383,86.38219999999978
Asia,Thailand,THA_A,2020,Other,Basic,"Labour Force",3165.27328125,2200.0779,32.125487299777916,965.1953812499997
Asia,Thailand,THA_A,2020,Other,Intermediate,"Labour Force",1995.5623791666667,1429.5066375000001,33.007173828561676,566.0557416666666
Asia,Thailand,THA_A,2020,Other,Advanced,"Labour Force",832.3219711538461,1067.0377646038173,-21.436793167018855,-234.71579344997122
Asia,Thailand,THA_A,2020,Other,"Not stated","Labour Force",96.3443,71.78147500000001,22.878704556383248,24.56282499999999
Asia,Thailand,THA_A,2019,Other,"Less than basic","Labour Force",1272.7978416666667,1173.3330458333335,7.261527450381197,99.4647958333332
Asia,Thailand,THA_A,2019,Other,Basic,"Labour Force",3202.16035625,2251.1552687500002,31.991032890210946,951.0050875000002
Asia,Thailand,THA_A,2019,Other,Intermediate,"Labour Force",1954.4964750000001,1391.4167958333335,34.12472598512436,563.0796791666667
Asia,Thailand,THA_A,2019,Other,Advanced,"Labour Force",784.3501678896761,998.5014968370444,-17.625767076836027,-214.15132894736834
Asia,Thailand,THA_A,2019,Other,"Not stated","Labour Force",102.9256375,77.443575,24.46177804512137,25.4820625
Asia,Thailand,THA_A,2018,Other,"Less than basic","Labour Force",1357.0433291666668,1263.3755125,6.482899374771111,93.66781666666668
Asia,Thailand,THA_A,2018,Other,Basic,"Labour Force",3201.2992125,2242.006125,32.65818970383341,959.2930875000001
Asia,Thailand,THA_A,2018,Other,Intermediate,"Labour Force",1929.6619583333334,1358.2087208333332,35.72443343873806,571.4532375
Asia,Thailand,THA_A,2018,Other,Advanced,"Labour Force",787.9320769230768,987.8354401749566,-18.592923488946173,-199.9033632518798
Asia,Thailand,THA_A,2018,Other,"Not stated","Labour Force",92.993175,68.38513750000001,29.226438104028524,24.60803749999999
Asia,Thailand,THA_A,2017,Other,"Less than basic","Labour Force",1389.3888416666666,1270.9997416666665,8.347348571326973,118.3890999999999
Asia,Thailand,THA_A,2017,Other,Basic,"Labour Force",3149.4342687500002,2205.0237249999996,33.053037011986156,944.4105437500001
Asia,Thailand,THA_A,2017,Other,Intermediate,"Labour Force",1883.7681125,1330.7928,36.14518961647901,552.9753125
Asia,Thailand,THA_A,2017,Other,Advanced,"Labour Force",782.4694521761135,983.5951854395605,-19.051281082682863,-201.125733263447
Asia,Thailand,THA_A,2017,Other,"Not stated","Labour Force",80.19172499999999,55.22196249999999,32.638014222474744,24.969762499999998
Asia,Thailand,THA_A,2016,Other,"Less than basic","Labour Force",1445.5132416666668,1343.9451916666665,7.014097287914085,101.56805000000011
Asia,Thailand,THA_A,2016,Other,Basic,"Labour Force",3140.2505875,2233.7492999999995,32.71670556750287,906.5012875000002
Asia,Thailand,THA_A,2016,Other,Intermediate,"Labour Force",1871.5738625000001,1314.0862041666667,36.70944625969318,557.4876583333332
Asia,Thailand,THA_A,2016,Other,Advanced,"Labour Force",774.9167049595142,953.0468305740313,-15.752689575474115,-178.13012561451723
Asia,Thailand,THA_A,2016,Other,"Not stated","Labour Force",69.650725,52.43487499999999,28.02717986600977,17.21585
Asia,Thailand,THA_A,2015,Other,"Less than basic","Labour Force",1515.3832958333335,1419.699725,6.517477421486614,95.68357083333339
Asia,Thailand,THA_A,2015,Other,Basic,"Labour Force",3130.504575,2258.23513125,30.72379048641117,872.2694437499998
Asia,Thailand,THA_A,2015,Other,Intermediate,"Labour Force",1845.8794333333337,1287.2294000000002,37.6745244085827,558.6500333333336
Asia,Thailand,THA_A,2015,Other,Advanced,"Labour Force",775.5007541751011,925.735957742915,-8.870485629728215,-150.23520356781387
Asia,Thailand,THA_A,2015,Other,"Not stated","Labour Force",83.6703625,66.1687375,26.99426918873148,17.501625
Asia,Thailand,THA_A,2014,Other,"Less than basic","Labour Force",1563.3482291666667,1463.7655791666664,6.789685610508748,99.58265000000006
Asia,Thailand,THA_A,2014,Other,Basic,"Labour Force",3190.1945687499992,2330.5073562499997,29.602231837911496,859.6872124999998
Asia,Thailand,THA_A,2014,Other,Intermediate,"Labour Force",1811.3813499999999,1244.8253666666667,39.120793199967935,566.5559833333332
Asia,Thailand,THA_A,2014,Other,Advanced,"Labour Force",753.2335908400809,893.2596293377675,-9.453981012966242,-140.0260384976865
Asia,Thailand,THA_A,2014,Other,"Not stated","Labour Force",76.84617500000002,52.330974999999995,35.917314751962664,24.5152
Asia,Thailand,THA_A,2013,Other,"Less than basic","Labour Force",1614.9173291666668,1573.858470833333,3.335327742022824,41.058858333333575
Asia,Thailand,THA_A,2013,Other,Basic,"Labour Force",3410.27598125,2450.4739375,31.57156415396777,959.8020437499997
Asia,Thailand,THA_A,2013,Other,Intermediate,"Labour Force",1831.216279166667,1244.6436916666669,39.45061816437494,586.5725874999999
Asia,Thailand,THA_A,2013,Other,Advanced,"Labour Force",655.0933810728745,786.5002311668593,-12.028492897783497,-131.40685009398496
Asia,Thailand,THA_A,2013,Other,"Not stated","Labour Force",46.372012500000004,37.0214125,23.214257550777624,9.350600000000007
Asia,Thailand,THA_A,2023,Other,"Not stated","Labour Participation Rate",69.93606298701299,55.08101103896104,22.57215462072887,14.85505194805195
Asia,Thailand,THA_A,2022,Other,"Not stated","Labour Participation Rate",69.19529285714286,54.10829350649351,23.216418644834008,15.086999350649354
Asia,Thailand,THA_A,2021,Other,"Not stated","Labour Participation Rate",68.92408506493507,53.56384545454545,23.744994780658438,15.360239610389616
Asia,Thailand,THA_A,2020,Other,"Not stated","Labour Participation Rate",69.11079675324675,53.38002337662338,24.208788565331115,15.730773376623379
Asia,Thailand,THA_A,2019,Other,"Not stated","Labour Participation Rate",68.98111363636363,53.00068376623376,24.636837928334415,15.980429870129857
Asia,Thailand,THA_A,2018,Other,"Not stated","Labour Participation Rate",70.09647467532467,53.56489545454545,25.046042817303807,16.53157922077922
Asia,Thailand,THA_A,2017,Other,"Not stated","Labour Participation Rate",69.53296168831169,53.14086948051947,25.01632159215113,16.392092207792214
Asia,Thailand,THA_A,2016,Other,"Not stated","Labour Participation Rate",70.14871883116884,53.713620779220776,24.865908718600014,16.435098051948053
Asia,Thailand,THA_A,2015,Other,"Not stated","Labour Participation Rate",71.1324487012987,54.359753896103896,25.05058438579167,16.772694805194803
Asia,Thailand,THA_A,2014,Other,"Not stated","Labour Participation Rate",71.82006948051948,54.61374805194806,25.436654861139264,17.206321428571425
Asia,Thailand,THA_A,2013,Other,"Not stated","Labour Participation Rate",72.03060454545455,54.93229220779221,25.27423384044748,17.098312337662335
Asia,Thailand,THA_A,2023,Other,"Not stated",Employment,8601.458764935065,7445.594743506493,13.763946322320376,1155.8640214285717
Asia,Thailand,THA_A,2022,Other,"Not stated",Employment,8471.87773961039,7288.4971642857145,14.3640937034324,1183.3805753246756
Asia,Thailand,THA_A,2021,Other,"Not stated",Employment,8238.035604545454,6940.646217532468,16.62297192376783,1297.3893870129875
Asia,Thailand,THA_A,2020,Other,"Not stated",Employment,8234.325123376624,6913.370478571428,16.952929012477483,1320.954644805195
Asia,Thailand,THA_A,2019,Other,"Not stated",Employment,8238.988724025974,6877.5404493506485,17.666525760571233,1361.4482746753251
Asia,Thailand,THA_A,2018,Other,"Not stated",Employment,8307.224962987013,6914.124037662338,17.944230915904125,1393.1009253246755
Asia,Thailand,THA_A,2017,Other,"Not stated",Employment,8219.939633766233,6829.566698701298,18.327510928262804,1390.3729350649344
Asia,Thailand,THA_A,2016,Other,"Not stated",Employment,8258.946088311688,6881.49703961039,18.293540515745374,1377.4490487012981
Asia,Thailand,THA_A,2015,Other,"Not stated",Employment,8325.974903896104,6942.128571428571,18.179042817999484,1383.8463324675322
Asia,Thailand,THA_A,2014,Other,"Not stated",Employment,8352.770292207793,6939.620573376624,18.626989973516174,1413.1497188311685
Asia,Thailand,THA_A,2013,Other,"Not stated",Employment,8472.615747402599,7020.162731168831,18.259819959048365,1452.4530162337674
Asia,Thailand,THA_A,2023,Other,"Not stated",Unemployment,59.25252402597402,62.75414545454545,-4.257195428712972,-3.5016214285714344
Asia,Thailand,THA_A,2022,Other,"Not stated",Unemployment,72.95608181818181,80.12337272727272,-7.588225171856749,-7.167290909090911
Asia,Thailand,THA_A,2021,Other,"Not stated",Unemployment,100.57039870129869,89.55724805194805,21.567881434894034,11.013150649350653
Asia,Thailand,THA_A,2020,Other,"Not stated",Unemployment,94.42052857142858,78.07492840909093,16.92495825542829,16.345600162337654
Asia,Thailand,THA_A,2019,Other,"Not stated",Unemployment,60.08334285714286,53.002316666666665,-1.457656602687024,7.081026190476191
Asia,Thailand,THA_A,2018,Other,"Not stated",Unemployment,67.69366590909091,53.70071590909091,17.64088698917957,13.992949999999997
Asia,Thailand,THA_A,2017,Other,"Not stated",Unemployment,69.54469415584414,60.31651818181819,17.622540161804853,9.228175974025968
Asia,Thailand,THA_A,2016,Other,"Not stated",Unemployment,57.122972727272725,51.37611515151516,27.026446703649825,5.746857575757573
Asia,Thailand,THA_A,2015,Other,"Not stated",Unemployment,50.732775,43.96239886363636,28.5122758099113,6.770376136363635
Asia,Thailand,THA_A,2014,Other,"Not stated",Unemployment,50.690978571428566,41.16951931818181,23.43811073802116,9.521459253246759
Asia,Thailand,THA_A,2013,Other,"Not stated",Unemployment,22.76314545454546,23.319266666666667,22.359048922634045,6.737593939393939
Oceania,Kiribati,KIR_A,2023,Other,"Less than basic","Labour Force",0.034833333333333334,0.0475,-32.97182054134223,-0.00975
Oceania,Kiribati,KIR_A,2023,Other,Basic,"Labour Force",7.486818749999999,5.075375,22.74288050936414,2.411443749999999
Oceania,Kiribati,KIR_A,2023,Other,Intermediate,"Labour Force",1.950160714285714,2.098529761904762,-9.74624206206536,-0.14836904761904807
Oceania,Kiribati,KIR_A,2023,Other,Advanced,"Labour Force",0.39431249999999995,0.4297053571428572,-9.957928455852883,-0.03539285714285717
Oceania,Kiribati,KIR_A,2023,Other,"Not stated","Labour Force",0.059,NULL,NULL,NULL
Oceania,Kiribati,KIR_A,2020,Other,"Less than basic","Labour Force",0.1208173076923077,0.07080050505050506,27.289036112191518,0.05001680264180265
Oceania,Kiribati,KIR_A,2020,Other,Basic,"Labour Force",2.7144812500000004,1.4447125,37.264568334858645,1.2697687500000003
Oceania,Kiribati,KIR_A,2020,Other,Intermediate,"Labour Force",3.7405416666666667,3.254954166666666,13.829031378165364,0.48558750000000017
Oceania,Kiribati,KIR_A,2020,Other,Advanced,"Labour Force",0.20585299422799422,0.24719642857142857,-14.06829585110641,-0.04134343434343434
Oceania,Kiribati,KIR_A,2020,Other,"Not stated","Labour Force",0.073575,0.0757,-31.02570605272056,-0.002125
Oceania,Kiribati,KIR_A,2019,Other,"Less than basic","Labour Force",0.16091666666666668,0.05316666666666667,62.42000455520118,0.10775000000000001
Oceania,Kiribati,KIR_A,2019,Other,Basic,"Labour Force",0.9673104166666666,0.41596249999999996,46.71383927272363,0.5513479166666666
Oceania,Kiribati,KIR_A,2019,Other,Intermediate,"Labour Force",4.120816666666666,2.8792958333333334,21.653736444966796,1.2415208333333327
Oceania,Kiribati,KIR_A,2019,Other,Advanced,"Labour Force",0.4544848484848485,0.5364983164983166,-20.14780783965384,-0.08201346801346805
Oceania,Kiribati,KIR_A,2019,Other,"Not stated","Labour Force",0.17277777777777778,0.07450000000000001,56.63471287825039,0.09827777777777778
Oceania,Kiribati,KIR_A,2015,Other,"Less than basic","Labour Force",0.2602777777777777,0.1725284090909091,16.685174474642114,0.08774936868686867
Oceania,Kiribati,KIR_A,2015,Other,Basic,"Labour Force",2.50605,1.3724562500000002,39.23757544329462,1.1335937499999997
Oceania,Kiribati,KIR_A,2015,Other,Intermediate,"Labour Force",3.533891666666667,2.6240833333333335,27.94838134675229,0.9098083333333334
Oceania,Kiribati,KIR_A,2015,Other,Advanced,"Labour Force",0.09979833333333331,0.11735235294117646,-9.609332120005883,-0.017554019607843144
